City,Town,Level,ID,Name,Mark,Address,Tel,IP
臺南市,麻豆區,國小,114667,市立紀安國小,偏遠,[721]臺南市麻豆區謝安里231號,(06)5722306,http://www.jaes.tn.edu.tw
臺南市,佳里區,國小,114671,市立塭內國小,偏遠,[722]臺南市佳里區龍安里40號,(06)7891054,http://wnes.dcs.tn.edu.tw/
臺南市,佳里區,國小,114672,市立子龍國小,偏遠,[722]臺南市佳里區三協里潭墘5號,(06)7262913,http://www.tlps.tn.edu.tw
臺南市,佳里區,國小,114674,市立通興國小,偏遠,[722]臺南市佳里區通興里埔頂5之1號,(06)7873531,http://www.tses.tn.edu.tw
臺南市,西港區,國小,114680,市立松林國小,偏遠,[723]臺南市西港區檨林里39之1號,(06)7952205,http://www.soles.tn.edu.tw
臺南市,七股區,國小,114682,市立後港國小,偏遠,[724]臺南市七股區大潭里台潭1號,(06)7941305,http://www.hges.tn.edu.tw
臺南市,七股區,國小,114683,市立竹橋國小,偏遠,[724]臺南市七股區竹橋里130號,(06)7891041,http://www.jces.tn.edu.tw
臺南市,七股區,國小,114684,市立三股國小,偏遠,[724]臺南市七股區三股里100號,(06)7880744,http://www.sgps.tn.edu.tw
臺南市,七股區,國小,114685,市立光復國小,偏遠,[724]臺南市七股區?埕里?埕1號,(06)7800530,http://www.gfes.tn.edu.tw
臺南市,七股區,國小,114686,市立篤加國小,偏遠,[724]臺南市七股區篤加里120號,(06)7872536,http://www.djaes.tn.edu.tw/
臺南市,七股區,國小,114688,市立龍山國小,偏遠,[724]臺南市七股區龍山里12號,(06)7872108,http://www.lses.tn.edu.tw
臺南市,七股區,國小,114689,市立建功國小,偏遠,[724]臺南市七股區十份里74之1號,(06)7880114,http://www.jgps.tn.edu.tw
臺南市,七股區,國小,114691,市立大文國小,偏遠,[724]臺南市七股區大寮里36之2號,(06)7872730,http://www.dwes.tn.edu.tw
臺南市,七股區,國小,114692,市立樹林國小,偏遠,[724]臺南市七股區樹林里65之11號,(06)7891031,http://www.sules.tn.edu.tw
臺南市,將軍區,國小,114696,市立鯤鯓國小,偏遠,[725]臺南市將軍區鯤溟里6號,(06)7920185,http://www.ksps.tn.edu.tw
臺南市,將軍區,國小,114697,市立長平國小,偏遠,[725]臺南市將軍區長沙里132之2號,(06)7931146,http://www.cpes.tn.edu.tw
臺南市,北門區,國小,114701,市立文山國小,偏遠,[727]臺南市北門區中樞里50號,(06)7862060,http://www.wses.tn.edu.tw
臺南市,北門區,國小,114702,市立錦湖國小,偏遠,[727]臺南市北門區錦湖里75號,(06)7863454,http://www.jhes.tn.edu.tw
臺南市,北門區,國小,114703,市立雙春國小,偏遠,[727]臺南市北門區雙春里35之2號,(06)7863141,http://scpsxoops.dcs.tn.edu.tw/
臺南市,北門區,國小,114705,市立三慈國小,偏遠,[727]臺南市北門區慈安里381號,(06)7850400,http://www.stps.tn.edu.tw
臺南市,學甲區,國小,114708,市立宅港國小,偏遠,[726]臺南市學甲區宅港里13號,(06)7833227,http://www.jges.tn.edu.tw
臺南市,學甲區,國小,114709,市立頂洲國小,偏遠,[726]臺南市學甲區三慶里頂洲108號,(06)7810231,http://www.djues.tn.edu.tw
臺南市,下營區,國小,114713,市立賀建國小,偏遠,[735]臺南市下營區賀建里麻豆寮49號,(06)6891109,http://www.hjes.tn.edu.tw
臺南市,下營區,國小,114714,市立甲中國小,偏遠,[735]臺南市下營區甲中里71號,(06)6897481,http://www.cces.tn.edu.tw
臺南市,六甲區,國小,114722,市立嘉南國小,偏遠,[734]臺南市六甲區龍湖里珊瑚路301號,(06)6982491,http://www.jnes.tn.edu.tw
臺南市,官田區,國小,114723,市立渡拔國小,偏遠,[720]臺南市官田區拔林里77之1號,(06)6901908,http://www.dbes.tn.edu.tw
臺南市,大內區,國小,114726,市立二溪國小,偏遠,[742]臺南市大內區二溪里154號,(06)5762001,http://www.eses.tn.edu.tw
臺南市,新營區,國小,114730,市立新橋國小,偏遠,[730]臺南市新營區鐵線里1號,(06)6581343,http://www.sces.tn.edu.tw
臺南市,新營區,國小,114734,市立新生國小,偏遠,[730]臺南市新營區姑爺里52號,(06)6552524,http://www.sisps.tn.edu.tw
臺南市,新營區,國小,114735,市立土庫國小,偏遠,[730]臺南市新營區土庫里71之1號,(06)6362323,http://163.26.99.1
臺南市,鹽水區,國小,114739,市立?頭港國小,偏遠,[737]臺南市鹽水區南港里202號,(06)6892014,http://www.hnes.tn.edu.tw
臺南市,鹽水區,國小,114742,市立竹埔國小,偏遠,[737]臺南市鹽水區竹埔里92之1號,(06)6551001,http://www.jpes.tn.edu.tw
臺南市,鹽水區,國小,114743,市立仁光國小,偏遠,[737]臺南市鹽水區舊營里117號,(06)6523620,http://www.rges.tn.edu.tw
臺南市,鹽水區,國小,114744,市立岸內國小,偏遠,[737]臺南市鹽水區岸內里新岸內96號,(06)6524651,http://www.anes.tn.edu.tw
臺南市,鹽水區,國小,114747,市立文昌國小,偏遠,[737]臺南市鹽水區後宅里10之3號,(06)6522664,http://www.wces.tn.edu.tw
臺南市,白河區,國小,114750,市立竹門國小,偏遠,[732]臺南市白河區竹門里113號,(06)6851290,http://www.jmes.tn.edu.tw
臺南市,白河區,國小,114751,市立內角國小,偏遠,[732]臺南市白河區內角里1號,(06)6817363,http://www.njes.tn.edu.tw
臺南市,白河區,國小,114753,市立仙草國小,偏遠,[732]臺南市白河區仙草里22號,(06)6854144,http://www.setes.tn.edu.tw
臺南市,白河區,國小,114755,市立河東國小,偏遠,[732]臺南市白河區河東里83之1號,(06)6852527,http://www.hdps.tn.edu.tw
臺南市,白河區,國小,114756,市立大竹國小,偏遠,[732]臺南市白河區大竹里3號,(06)6852508,http://www.djps.tn.edu.tw
臺南市,柳營區,國小,114759,市立果毅國小,偏遠,[736]臺南市柳營區果毅里61號,(06)6231310,http://163.26.124.2/
臺南市,柳營區,國小,114761,市立太康國小,偏遠,[736]臺南市柳營區太康里4之1號,(06)6220684,http://www.tkaes.tn.edu.tw
臺南市,柳營區,國小,114762,市立新山國小,偏遠,[736]臺南市柳營區旭山里新吉庄28之1號,(06)6231140,http://www.ssaes.tn.edu.tw
臺南市,後壁區,國小,114764,市立菁寮國小,偏遠,[731]臺南市後壁區墨林里282號,(06)6621271,http://www.jlps.tn.edu.tw
臺南市,後壁區,國小,114765,市立安溪國小,偏遠,[731]臺南市後壁區長安里5號,(06)6361535,http://www.ases.dcs.tn.edu.tw
臺南市,後壁區,國小,114766,市立新東國小,偏遠,[731]臺南市後壁區仕安里81號,(06)6320902,http://163.26.190.1
臺南市,後壁區,國小,114767,市立永安國小,偏遠,[731]臺南市後壁區嘉田里48之5號,(06)6881763,http://163.26.121.1/index1.asp
臺南市,後壁區,國小,114768,市立新嘉國小,偏遠,[731]臺南市後壁區新嘉里210之2號,(06)6621981,http://www.hces.tn.edu.tw
臺南市,後壁區,國小,114769,市立樹人國小,偏遠,[731]臺南市後壁區烏樹里145號,(06)6856445,http://www.sres.tnc.edu.tw
臺南市,東山區,國小,114771,市立聖賢國小,偏遠,[733]臺南市東山區聖賢里田尾29號,(06)6353170,http://120.116.98.1
臺南市,東山區,國小,114772,市立東原國小,偏遠,[733]臺南市東山區東原里23鄰8號,(06)6861042,http://www.dyes.tn.edu.tw
臺南市,東山區,國小,114774,市立青山國小,偏遠,[733]臺南市東山區青山里16號,(06)6861041,http://csps.dcs.tn.edu.tw
臺南市,東山區,國小,114775,市立吉貝耍國小,偏遠,[733]臺南市東山區東河里15號,(06)6231149,http://dhes.tn.edu.tw
臺南市,南區,國小,213611,市立龍崗國小,偏遠,[702]臺南市南區鯤鯓里鯤鯓路147號,(06)2620024,http://www.lgps.tn.edu.tw
臺南市,安南區,國小,213631,市立青草國小,偏遠,[709]臺南市安南區青砂街二段105巷32號,(06)2577631,http://www.ctes.tn.edu.tw
臺南市,安南區,國小,213632,市立鎮海國小,偏遠,[709]臺南市安南區大眾路381號,(06)2841700,http://www.jhps.tn.edu.tw
臺南市,安南區,國小,213633,市立顯宮國小,偏遠,[709]臺南市安南區顯宮二街1號,(06)2841723,http://www.skes.tn.edu.tw
臺南市,安南區,國小,213634,市立長安國小,偏遠,[709]臺南市安南區長溪路三段249號,(06)2569914,http://www.caps.tn.edu.tw
臺南市,安南區,國小,213635,市立安南區南興國小,偏遠,[709]臺南市安南區公學路五段627號,(06)2873204,http://www.nses.tn.edu.tw
臺南市,安南區,國小,213636,市立安佃國小,偏遠,[709]臺南市安南區海佃路四段493號,(06)2567642,http://www.ades.tn.edu.tw
臺南市,安南區,國小,213643,市立學東國小,偏遠,[709]臺南市安南區公學路六段589號,(06)2870017,http://www.htes.tn.edu.tw
高雄市,大樹區,國小,124632,市立興田國小,偏遠,[840]高雄市大樹區興田里興田路59號,(07)6561527,http://www.xtp.ks.edu.tw
高雄市,大樹區,國小,124633,市立龍目國小,偏遠,[840]高雄市大樹區龍目里56號,(07)6514110,http://www.lmp.ks.edu.tw
高雄市,大社區,國小,124639,市立嘉誠國小,偏遠,[815]高雄市大社區嘉誠里嘉誠路22號,(07)3560418,http://www.jtn.ks.edu.tw
高雄市,燕巢區,國小,124656,市立深水國小,偏遠,[824]高雄市燕巢區深水里深中路2號,(07)6152447,http://www.ssp.ks.edu.tw
高雄市,燕巢區,國小,124659,市立金山國小,偏遠,[824]高雄市燕巢區金山里番田路29號,(07)6164328,http://www.jsn.ks.edu.tw
高雄市,田寮區,國小,124660,市立田寮區新興國小,偏遠,[823]高雄市田寮區新興里大新路2號,(07)6381348,http://www.xxp.ks.edu.tw
高雄市,田寮區,國小,124661,市立崇德國小,偏遠,[823]高雄市田寮區崇德里崇德路101號,(07)6367155,http://www.tdp.ks.edu.tw
高雄市,路竹區,國小,124671,市立三埤國小,偏遠,[821]高雄市路竹區三爺里民權路7號,(07)6962688,http://www.spi.ks.edu.tw
高雄市,路竹區,國小,124672,市立北嶺國小,偏遠,[821]高雄市路竹區北嶺里民治路85號,(07)6964786,http://www.blp.ks.edu.tw
高雄市,湖內區,國小,124678,市立三侯國小,偏遠,[829]高雄市湖內區中正路二段544號,(07)6909123,http://www.shp.ks.edu.tw
高雄市,永安區,國小,124683,市立新港國小,偏遠,[828]高雄市永安區新港里新興路25號,(07)6912040,http://www.xgp.ks.edu.tw
高雄市,美濃區,國小,124698,市立東門國小,偏遠,[843]高雄市美濃區東門里民族路36巷2號,(07)6812811,http://www.dmp.ks.edu.tw
高雄市,美濃區,國小,124700,市立龍肚國小,偏遠,[843]高雄市美濃區龍肚里龍東街43號,(07)6851124,http://www.ldp.ks.edu.tw
高雄市,美濃區,國小,124702,市立廣興國小,偏遠,[843]高雄市美濃區興隆里廣興街124號,(07)6812857,http://www.gxp.ks.edu.tw
高雄市,美濃區,國小,124703,市立龍山國小,偏遠,[843]高雄市美濃區龍山里龍山街62號,(07)6833654,http://www.lsp.ks.edu.tw
高雄市,美濃區,國小,124704,市立福安國小,偏遠,[843]高雄市美濃區中山路二段358號,(07)6812514,http://www.fap.ks.edu.tw
高雄市,美濃區,國小,124705,市立吉東國小,偏遠,[843]高雄市美濃區吉東里吉頂路19號,(07)6831144,http://www.jdp.ks.edu.tw
高雄市,六龜區,國小,124706,市立六龜國小,特偏,[844]高雄市六龜區義寶里光復路40號,(07)6891053,http://www.lgp.ks.edu.tw
高雄市,六龜區,國小,124707,市立荖濃國小,特偏,[844]高雄市六龜區荖濃里南橫路72號,(07)6881311,http://www.lnp.ks.edu.tw
高雄市,六龜區,國小,124708,市立新發國小,特偏,[844]高雄市六龜區新發里和平路130號,(07)6791387,http://www.xfp.ks.edu.tw
高雄市,六龜區,國小,124709,市立龍興國小,特偏,[844]高雄市六龜區中興里中庄193號,(07)6891140,http://www.lxp.ks.edu.tw
高雄市,六龜區,國小,124710,市立新威國小,特偏,[844]高雄市六龜區新興里新威路212號,(07)6871134,http://www.xwp.ks.edu.tw
高雄市,六龜區,國小,124711,市立寶來國小,特偏,[844]高雄市六龜區寶來里中正路89號,(07)6881009,http://www.bla.ks.edu.tw
高雄市,杉林區,國小,124712,市立月美國小,偏遠,[846]高雄市杉林區月眉里象寮巷39號,(07)6771404,http://www.ymp.ks.edu.tw
高雄市,杉林區,國小,124713,市立上平國小,偏遠,[846]高雄市杉林區上平里山仙路212號,(07)6771102,http://www.spn.ks.edu.tw
高雄市,杉林區,國小,124714,市立新庄國小,特偏,[846]高雄市杉林區新庄里司馬路45巷5號,(07)6771755,http://www.szp.ks.edu.tw
高雄市,杉林區,國小,124715,市立集來國小,特偏,[846]高雄市杉林區集來里通仙巷333號,(07)6779196,http://www.jlp.ks.edu.tw
高雄市,杉林區,國小,124716,市立杉林國小,偏遠,[846]高雄市杉林區杉林里合森巷41號,(07)6772658,http://www.sal.ks.edu.tw
高雄市,內門區,國小,124718,市立內門國小,偏遠,[845]高雄市內門區內豊里內埔24號,(07)6672078,http://www.nmp.ks.edu.tw
高雄市,內門區,國小,124719,市立觀亭國小,偏遠,[845]高雄市內門區觀亭里中正路203號,(07)6671672,http://www.ktp.ks.edu.tw
高雄市,內門區,國小,124720,市立溝坪國小,特偏,[845]高雄市內門區溝坪里廣福巷47號,(07)6601788,http://www.gop.ks.edu.tw
高雄市,內門區,國小,124721,市立金竹國小,特偏,[845]高雄市內門區金竹里吉民28號,(07)6601106,http://www.jz.ks.edu.tw
高雄市,內門區,國小,124722,市立木柵國小,偏遠,[845]高雄市內門區木柵里木柵3號,(07)6681183,http://www.mza.ks.edu.tw
高雄市,內門區,國小,124723,市立西門國小,特偏,[845]高雄市內門區內東里柿子園24號,(07)6672077,http://www.xm.ks.edu.tw
高雄市,內門區,國小,124724,市立景義國小,偏遠,[845]高雄市內門區永富里萊坑8號,(07)6601979,http://www.jyi.ks.edu.tw
高雄市,甲仙區,國小,124725,市立甲仙國小,特偏,[847]高雄市甲仙區西安里文化路45號,(07)6751025,http://163.16.192.146/index-1.htm
高雄市,甲仙區,國小,124726,市立小林國小,特偏,[847]高雄市甲仙區小林里五里路24-2號,(07)6761065,http://www.xln.ks.edu.tw
高雄市,甲仙區,國小,124727,市立寶隆國小,特偏,[847]高雄市甲仙區寶隆里光華路20號,(07)6752998,http://www.bln.ks.edu.tw
高雄市,杉林區,國小,124730,市立杉林區民族大愛國小,特偏,[846]高雄市杉林區月眉里和氣街15號,(07)6776031,http://www.mzu.ks.edu.tw
高雄市,那瑪夏區,國小,124731,市立民生國小,特偏,[849]高雄市那瑪夏區達卡努瓦里大光巷159號,(07)6701233,http://www.msp.ks.edu.tw
高雄市,茂林區,國小,124732,市立茂林國小,特偏,[851]高雄市茂林區茂林里4之3號,(07)6801043,http://www.ml.ks.edu.tw
高雄市,茂林區,國小,124733,市立多納國小,特偏,[851]高雄市茂林區多納里1-2號,(07)6801178,http://www.dn.ks.edu.tw
高雄市,桃源區,國小,124734,市立桃源國小,特偏,[848]高雄市桃源區桃源里北進巷五十號,(07)6861045,http://www.ty.ks.edu.tw
高雄市,桃源區,國小,124735,市立建山國小,特偏,[848]高雄市桃源區建山里96號,(07)6881134,http://www.zs.ks.edu.tw
高雄市,桃源區,國小,124736,市立興中國小,特偏,[848]高雄市桃源區高中里興中巷44號,(07)6881850,http://www.szu.ks.edu.tw
高雄市,桃源區,國小,124737,市立寶山國小,特偏,[848]高雄市桃源區寶山里98號,(07)6891728,http://www.bs.ks.edu.tw
高雄市,桃源區,國小,124738,市立樟山國小,特偏,[848]高雄市桃源區拉芙蘭里南橫公路45號,(07)6866118,http://www.zas.ks.edu.tw
高雄市,那瑪夏區,國小,124755,市立那瑪夏區民權國小,特偏,[849]高雄市那瑪夏區瑪雅里平和巷220號,(07)6701129,http://www.mcp.ks.edu.tw
宜蘭縣,蘇澳鎮,國小,24617,縣立蓬萊國小,偏遠,[270]宜蘭縣蘇澳鎮南澳路85號,(03)9981062,http://www.ples.ilc.edu.tw
宜蘭縣,蘇澳鎮,國小,24619,縣立永樂國小,偏遠,[270]宜蘭縣蘇澳鎮永樂路1號,(03)9962840,http://www.yles.ilc.edu.tw
宜蘭縣,頭城鎮,國小,24627,縣立大里國小,偏遠,[261]宜蘭縣頭城鎮濱海路七段65號,(03)9781440,http://www.tles.ilc.edu.tw
宜蘭縣,員山鄉,國小,24638,縣立湖山國小,偏遠,[264]宜蘭縣員山鄉枕山村坡城路54號,(03)9221174,http://www.hses.ilc.edu.tw
宜蘭縣,冬山鄉,國小,24659,縣立大進國小,偏遠,[269]宜蘭縣冬山鄉大進村大進七路51號,(03)9512268,http://www.djps.ilc.edu.tw
宜蘭縣,冬山鄉,國小,24660,縣立柯林國小,偏遠,[269]宜蘭縣冬山鄉柯林村光華路158號,(03)9511355,http://www.kles.ilc.edu.tw
宜蘭縣,大同鄉,國小,24668,縣立四季國小,特偏,[267]宜蘭縣大同鄉四季村和勳巷1號,(03)9809312,http://www.sches.ilc.edu.tw
宜蘭縣,大同鄉,國小,24669,縣立南山國小,特偏,[267]宜蘭縣大同鄉南山村四鄰埤南巷31之3號,(03)9809113,http://www.nses.ilc.edu.tw
宜蘭縣,大同鄉,國小,24670,縣立大同國小,偏遠,[267]宜蘭縣大同鄉崙埤村10之9號,(03)9801172,http://www.dtes.ilc.edu.tw
宜蘭縣,大同鄉,國小,24671,縣立寒溪國小,偏遠,[267]宜蘭縣大同鄉寒溪村寒溪巷16號,(03)9517441,http://www.hsies.ilc.edu.tw
宜蘭縣,南澳鄉,國小,24672,縣立南澳國小,偏遠,[272]宜蘭縣南澳鄉南澳村中正路15號,(03)9981228,http://www.naes.ilc.edu.tw
宜蘭縣,南澳鄉,國小,24673,縣立碧候國小,偏遠,[272]宜蘭縣南澳鄉碧候村自覺巷38號,(03)9981634,http://www.bhoes.ilc.edu.tw
宜蘭縣,南澳鄉,國小,24674,縣立武塔國小,偏遠,[272]宜蘭縣南澳鄉武塔村新溪路1號,(03)9981632,http://www.utaes.ilc.edu.tw
宜蘭縣,南澳鄉,國小,24675,縣立澳花國小,特偏,[272]宜蘭縣南澳鄉澳花村中央路19號,(03)9985141,http://www.awes.ilc.edu.tw
宜蘭縣,南澳鄉,國小,24676,縣立東澳國小,偏遠,[272]宜蘭縣南澳鄉東岳村蘇花路三段209號,(03)9986217,http://www.daes.ilc.edu.tw
宜蘭縣,南澳鄉,國小,24677,縣立金岳國小,偏遠,[272]宜蘭縣南澳鄉金岳村 (路) 二號,(03)9981636,http://www.jyes.ilc.edu.tw
宜蘭縣,南澳鄉,國小,24678,縣立金洋國小,特偏,[272]宜蘭縣南澳鄉金洋村11號,(03)9981486,http://www.kyes.ilc.edu.tw
新竹縣,竹東鎮,國小,41601,私立上智國小,偏遠,[310]新竹縣竹東鎮東寧路三段205號,(03)5962082,http://www.scps2.hcc.edu.tw
新竹縣,關西鎮,國小,44609,縣立玉山國小,偏遠,[306]新竹縣關西鎮玉山里四鄰25號,(03)5476349,http://www.yses.hcc.edu.tw
新竹縣,新埔鎮,國小,44613,縣立清水國小,偏遠,[305]新竹縣新埔鎮清水里143號,(03)5899235,http://www.cies.hcc.edu.tw
新竹縣,竹東鎮,國小,44625,縣立陸豐國小,偏遠,[310]新竹縣竹東鎮陸豐里48號,(03)5923697,http://www.lfes.hcc.edu.tw
新竹縣,竹東鎮,國小,44626,縣立瑞峰國小,偏遠,[310]新竹縣竹東鎮上坪里43號,(03)5949052,http://www.rfes.hcc.edu.tw
新竹縣,橫山鄉,國小,44646,縣立田寮國小,偏遠,[312]新竹縣橫山鄉田寮村田洋街128號,(03)5934164,http://www.tles.hcc.edu.tw
新竹縣,寶山鄉,國小,44658,縣立寶山國小,偏遠,[308]新竹縣寶山鄉寶山村寶山路二段130號,(03)5761390,http://www.bses.hcc.edu.tw
新竹縣,北埔鄉,國小,44663,縣立大坪國小,偏遠,[314]新竹縣北埔鄉外坪村一鄰8號,(03)5802264,http://www.dpes.hcc.edu.tw
新竹縣,尖石鄉,國小,44666,縣立尖石國小,偏遠,[313]新竹縣尖石鄉嘉樂村六鄰7號,(03)5841563,http://www.gsps.hcc.edu.tw
新竹縣,尖石鄉,國小,44667,縣立嘉興國小,偏遠,[313]新竹縣尖石鄉嘉樂村三鄰177號,(03)5841004,http://www.jsps.hcc.edu.tw
新竹縣,尖石鄉,國小,44668,縣立新樂國小,偏遠,[313]新竹縣尖石鄉新樂村一鄰10號,(03)5841500,http://www.hles.hcc.edu.tw
新竹縣,尖石鄉,國小,44669,縣立梅花國小,偏遠,[313]新竹縣尖石鄉梅花村1鄰25號,(03)5841501,http://www.mhes.hcc.edu.tw
新竹縣,尖石鄉,國小,44670,縣立錦屏國小,偏遠,[313]新竹縣尖石鄉錦屏村十鄰116號,(03)5841633,http://www.gpes.hcc.edu.tw
新竹縣,尖石鄉,國小,44671,縣立玉峰國小,特偏,[313]新竹縣尖石鄉玉峰村五鄰59號,(03)5847200,http://www.yfes.hcc.edu.tw
新竹縣,尖石鄉,國小,44672,縣立石磊國小,特偏,[313]新竹縣尖石鄉玉峰村十鄰49號,(03)5847001,http://www.sles.hcc.edu.tw
新竹縣,尖石鄉,國小,44673,縣立秀巒國小,特偏,[313]新竹縣尖石鄉秀巒村四鄰19號,(03)5847500,http://www.slps.hcc.edu.tw
新竹縣,尖石鄉,國小,44674,縣立新光國小,特偏,[313]新竹縣尖石鄉秀巒村八鄰17號,(03)5847706,http://www.hkps.hcc.edu.tw
新竹縣,五峰鄉,國小,44675,縣立五峰國小,偏遠,[311]新竹縣五峰鄉大隘村六鄰123號,(03)5851007,http://www.wfes.hcc.edu.tw
新竹縣,五峰鄉,國小,44676,縣立桃山國小,偏遠,[311]新竹縣五峰鄉桃山村15鄰243號,(03)5856040,http://www.tses.hcc.edu.tw
新竹縣,五峰鄉,國小,44677,縣立花園國小,偏遠,[311]新竹縣五峰鄉花園村八鄰174號,(03)5851091,http://www.hyes.hcc.edu.tw
苗栗縣,公館鄉,國小,54614,縣立開礦國小,偏遠,[363]苗栗縣公館鄉開礦村九鄰143號,(037)224559,http://web.kaigunges.mlc.edu.tw
苗栗縣,公館鄉,國小,54615,縣立南河國小,偏遠,[363]苗栗縣公館鄉南河村二鄰21號,(037)226806,http://www.nanheps.mlc.edu.tw
苗栗縣,銅鑼鄉,國小,54618,縣立九湖國小,偏遠,[366]苗栗縣銅鑼鄉九湖村10鄰91之1號,(037)981149,http://web.jhes.mlc.edu.tw
苗栗縣,銅鑼鄉,國小,54619,縣立新隆國小,偏遠,[366]苗栗縣銅鑼鄉新隆村18號,(037)971102,http://web.xles.mlc.edu.tw
苗栗縣,銅鑼鄉,國小,54620,縣立興隆國小,偏遠,[366]苗栗縣銅鑼鄉興隆村117號,(037)982804,http://web.sles.mlc.edu.tw
苗栗縣,銅鑼鄉,國小,54621,縣立文峰國小,偏遠,[366]苗栗縣銅鑼鄉樟樹村12之1號,(037)981143,http://www.wfe.mlc.edu.tw
苗栗縣,三義鄉,國小,54625,縣立鯉魚國小,偏遠,[367]苗栗縣三義鄉鯉魚潭村上山下24號,(037)881154,http://www.liyues.mlc.edu.tw
苗栗縣,苑裡鎮,國小,54633,縣立林森國小,偏遠,[358]苗栗縣苑裡鎮水坡里70號,(037)861084,http://web.linsenes.mlc.edu.tw
苗栗縣,苑裡鎮,國小,54634,縣立蕉埔國小,偏遠,[358]苗栗縣苑裡鎮蕉埔里八鄰87之2號,(037)741574,http://web.jpes.mlc.edu.tw
苗栗縣,通霄鎮,國小,54637,縣立城中國小,偏遠,[357]苗栗縣通霄鎮城北里13號,(037)754504,http://web.cjes.mlc.edu.tw
苗栗縣,通霄鎮,國小,54640,縣立烏眉國小,偏遠,[357]苗栗縣通霄鎮烏眉里3鄰39號,(037)753084,http://web.wumeies.mlc.edu.tw
苗栗縣,通霄鎮,國小,54641,縣立南和國小,偏遠,[357]苗栗縣通霄鎮南和里117號,(037)782304,http://web.nhes.mlc.edu.tw
苗栗縣,通霄鎮,國小,54642,縣立坪頂國小,偏遠,[357]苗栗縣通霄鎮坪頂里四鄰50號,(037)782214,http://163.19.214.67
苗栗縣,通霄鎮,國小,54643,縣立圳頭國小,偏遠,[357]苗栗縣通霄鎮圳頭里60號,(037)754434,http://www.toes.mlc.edu.tw
苗栗縣,通霄鎮,國小,54644,縣立楓樹國小,偏遠,[357]苗栗縣通霄鎮楓樹里10鄰116號,(037)754004,http://www.fgu.mlc.edu.tw
苗栗縣,通霄鎮,國小,54645,縣立福興武術國(中)小,偏遠,[357]苗栗縣通霄鎮福興里58之2號,(037)782984,http://web.fushing.mlc.edu.tw
苗栗縣,西湖鄉,國小,54649,縣立瑞湖國小,偏遠,[368]苗栗縣西湖鄉四湖村老屋16號,(037)921614,http://web.rhes.mlc.edu.tw
苗栗縣,三灣鄉,國小,54667,縣立大坪國小,偏遠,[352]苗栗縣三灣鄉大坪村四鄰大坪林42號,(037)541968,http://web.des.mlc.edu.tw
苗栗縣,南庄鄉,國小,54668,縣立南庄國小,偏遠,[353]苗栗縣南庄鄉東村文化路3號,(037)822007,http://www.nanjuanges.mlc.edu.tw
苗栗縣,南庄鄉,國小,54669,縣立田美國小,偏遠,[353]苗栗縣南庄鄉田美村九鄰191號,(037)822445,http://www.tmes.mlc.edu.tw
苗栗縣,南庄鄉,國小,54670,縣立南埔國小,偏遠,[353]苗栗縣南庄鄉南富村134號,(037)822324,http://www.nanpues.mlc.edu.tw
苗栗縣,南庄鄉,國小,54671,縣立東河國小,偏遠,[353]苗栗縣南庄鄉東河村三鄰132號,(037)823423,http://web.donghe.mlc.edu.tw
苗栗縣,南庄鄉,國小,54672,縣立蓬萊國小,偏遠,[353]苗栗縣南庄鄉蓬萊村19鄰118號,(037)823385,http://www.penla.mlc.edu.tw
苗栗縣,後龍鎮,國小,54687,縣立中和國小,偏遠,[356]苗栗縣後龍鎮中和里十四鄰一五二號,(037)921451,http://www.jhps.mlc.edu.tw/school/web/index.php
苗栗縣,後龍鎮,國小,54688,縣立同光國小,偏遠,[356]苗栗縣後龍鎮龍津里94號,(037)450738,http://web.tges.mlc.edu.tw
苗栗縣,後龍鎮,國小,54689,縣立海寶國小,偏遠,[356]苗栗縣後龍鎮海寶里五鄰52之2號,(037)431235,http://web.haibaues.mlc.edu.tw
苗栗縣,大湖鄉,國小,54693,縣立大南國小,偏遠,[364]苗栗縣大湖鄉大南村7鄰大南勢15號,(037)992813,http://www.dnes.mlc.edu.tw
苗栗縣,大湖鄉,國小,54694,縣立東興國小,偏遠,[364]苗栗縣大湖鄉東興村下湖37號,(037)992815,http://web.dss.mlc.edu.tw
苗栗縣,大湖鄉,國小,54695,縣立武榮國小,偏遠,[364]苗栗縣大湖鄉義和村淋漓坪77號,(037)992816,http://web.we.mlc.edu.tw
苗栗縣,大湖鄉,國小,54696,縣立新開國小,偏遠,[364]苗栗縣大湖鄉新開村25號,(037)951210,http://web.shinkaies.mlc.edu.tw
苗栗縣,大湖鄉,國小,54697,縣立栗林國小,偏遠,[364]苗栗縣大湖鄉栗林村四份61號,(037)951335,http://web.lilin.mlc.edu.tw
苗栗縣,獅潭鄉,國小,54698,縣立獅潭國小,偏遠,[354]苗栗縣獅潭鄉新店村129號,(037)931305,http://web.st.mlc.edu.tw
苗栗縣,獅潭鄉,國小,54699,縣立豐林國小,偏遠,[354]苗栗縣獅潭鄉新豐村四鄰56號,(037)931664,http://www.fl.mlc.edu.tw
苗栗縣,獅潭鄉,國小,54700,縣立永興國小,偏遠,[354]苗栗縣獅潭鄉永興村6鄰55-1號,(037)931292,http://www.yungshinges.mlc.edu.tw
苗栗縣,卓蘭鎮,國小,54702,縣立內灣國小,偏遠,[369]苗栗縣卓蘭鎮內灣里120號,(04)25892094,http://www.nwes.mlc.edu.tw
